T1470	Mention 23226 23228	me
T1471	Mention 23234 23237	her
T1472	Mention 23238 23247	fragrance
T1473	Mention 23252 23257	light
T1474	Mention 23258 23259	i
T1475	Mention 23287 23288	i
T1476	Mention 23310 23320	tenderness
T1477	Mention 23328 23331	her
T1478	Mention 23332 23344	contrivances
T1479	Mention 23345 23352	flowers
T1480	Mention 23378 23379	i
T1481	Mention 23414 23417	her
T1482	Mention 23418 23419	i
T1483	Mention 23435 23438	his
T1484	Mention 23439 23445	escape
T1485	Mention 23446 23448	he
T1486	Mention 23469 23478	migration
T1487	Mention 23484 23503	flock of wild birds
T1488	Mention 23511 23518	morning
T1489	Mention 23522 23525	his
T1490	Mention 23526 23535	departure
T1491	Mention 23536 23538	he
T1492	Mention 23543 23546	his
T1493	Mention 23547 23553	planet
T1494	Mention 23565 23570	order
T1495	Mention 23571 23573	he
T1496	Mention 23594 23597	his
T1497	Mention 23598 23614	active volcanoes
T1498	Mention 23615 23617	he
T1499	Mention 23624 23627	two
T1500	Mention 23628 23644	active volcanoes
T1501	Mention 23680 23683	his
T1502	Mention 23684 23693	breakfast
T1503	Mention 23701 23708	morning
T1504	Mention 23709 23711	he
T1505	Mention 23726 23741	extinct volcano
T1506	Mention 23749 23751	he
T1507	Mention 23764 23767	you
T1508	Mention 23782 23784	he
T1509	Mention 23801 23816	extinct volcano
T1510	Mention 23824 23828	they
T1511	Mention 23850 23859	volcanoes
T1512	Mention 23897 23906	eruptions
T1513	Mention 23907 23925	volcanic eruptions
T1514	Mention 23935 23953	fires in a chimney
T1515	Mention 23957 23960	our
T1516	Mention 23961 23966	earth
T1517	Mention 23967 23969	we
T1518	Mention 24012 24015	our
T1519	Mention 24016 24025	volcanoes
T1520	Mention 23967 24025	we are obviously much too small to clean out our volcanoes
T1521	Mention 24026 24030	that
T1522	Mention 24038 24042	they
T1523	Mention 24049 24051	us
T1524	Mention 24062 24069	trouble
T1525	Mention 24074 24087	little prince
T1526	Mention 24118 24125	sadness
T1527	Mention 24142 24148	shoots
T1528	Mention 24156 24163	baobabs
T1529	Mention 24164 24166	he
T1530	Mention 24176 24178	he
T1531	Mention 24221 24226	tasks
T1532	Mention 24242 24249	morning
T1533	Mention 24271 24273	he
T1534	Mention 24286 24292	flower
T1535	Mention 24293 24296	one
T1536	Mention 24302 24306	time
T1537	Mention 24331 24334	her
T1538	Mention 24341 24344	her
T1539	Mention 24345 24349	dome
T1540	Mention 24350 24352	he
T1541	Mention 24359 24366	himself
T1542	Mention 24376 24381	tears
T1543	Mention 24390 24392	he
T1544	Mention 24405 24411	flower
T1545	Mention 24416 24419	she
T1546	Mention 24443 24445	he
T1547	Mention 24461 24467	flower
T1548	Mention 24499 24502	she
T1549	Mention 24509 24513	cold
T1550	Mention 24514 24515	i
T1551	Mention 24526 24529	she
T1552	Mention 24543 24544	i
T1553	Mention 24549 24553	your
T1554	Mention 24554 24565	forgiveness
T1555	Mention 24582 24584	he
T1556	Mention 24607 24628	absence of reproaches
T1557	Mention 24629 24631	he
T1558	Mention 24663 24667	dome
T1559	Mention 24676 24683	mid air
T1560	Mention 24684 24686	he
T1561	Mention 24717 24726	sweetness
T1562	Mention 24737 24738	i
T1563	Mention 24744 24747	you
T1564	Mention 24752 24758	flower
T1565	Mention 24767 24770	him
T1566	Mention 24777 24779	my
T1567	Mention 24780 24785	fault
T1568	Mention 24791 24794	you
T1569	Mention 24791 24807	you did not know
T1570	Mention 24808 24812	that
T1571	Mention 24822 24832	importance
T1572	Mention 24837 24840	you
T1573	Mention 24870 24871	i
T1574	Mention 24901 24905	dome
T1575	Mention 24909 24910	i
T1576	Mention 24923 24925	it
T1577	Mention 24942 24946	wind
T1578	Mention 24947 24949	my
T1579	Mention 24950 24954	cold
T1580	Mention 24984 24993	night air
T1581	Mention 25002 25004	me
T1582	Mention 25010 25011	i
T1583	Mention 25017 25023	flower
T1584	Mention 25032 25039	animals
T1585	Mention 25040 25041	i
T1586	Mention 25062 25065	two
T1587	Mention 25069 25074	three
T1588	Mention 25075 25087	caterpillars
T1589	Mention 25091 25092	i
T1590	Mention 25128 25139	butterflies
T1591	Mention 25154 25158	they
T1592	Mention 25220 25222	me
T1593	Mention 25223 25226	you
T1594	Mention 25261 25268	animals
T1595	Mention 25269 25270	i
T1596	Mention 25304 25305	i
T1597	Mention 25311 25313	my
T1598	Mention 25314 25319	claws
T1599	Mention 25332 25335	she
T1600	Mention 25343 25346	her
T1601	Mention 25347 25351	four
T1602	Mention 25352 25358	thorns
T1603	Mention 25364 25367	she
T1604	Mention 25413 25416	you
T1605	Mention 25450 25453	she
T1606	Mention 25467 25470	him
T1607	Mention 25478 25481	her
T1608	Mention 25489 25492	she
T1609	Mention 25510 25516	flower
T1610	Mention 25517 25519	he
T1611	Mention 25526 25533	himself
T1612	Mention 25541 25553	neighborhood
T1613	Mention 25561 25598	asteroids 325 326 327 328 329 and 330
T1614	Mention 25602 25604	he
T1615	Mention 25623 25627	them
T1616	Mention 25652 25655	one
T1617	Mention 25675 25679	king
T1618	Mention 25684 25688	king
T1619	Mention 25760 25766	throne
T1620	Mention 25783 25790	subject
T1621	Mention 25805 25809	king
T1622	Mention 25815 25817	he
T1623	Mention 25838 25851	little prince
T1624	Mention 25860 25873	little prince
T1625	Mention 25880 25887	himself
T1626	Mention 25898 25900	he
T1627	Mention 25911 25913	me
T1628	Mention 25919 25921	he
T1629	Mention 25937 25939	me
T1630	Mention 25947 25949	he
T1631	Mention 25972 25977	kings
T1632	Mention 25982 25987	world
T1633	Mention 26015 26019	them
T1634	Mention 26024 26027	men
T1635	Mention 26032 26040	subjects
T1636	Mention 26058 26059	i
T1637	Mention 26068 26071	you
T1638	Mention 26088 26092	king
T1639	Mention 26126 26130	king
T1640	Mention 26136 26144	somebody
T1641	Mention 26149 26162	little prince
T1642	Mention 26177 26180	him
T1643	Mention 26187 26192	place
T1644	Mention 26208 26214	planet
T1645	Mention 26267 26271	robe
T1646	Mention 26275 26277	he
T1647	Mention 26306 26308	he
T1648	Mention 26319 26321	he
T1649	Mention 26372 26380	presence
T1650	Mention 26386 26390	king
T1651	Mention 26395 26402	monarch
T1652	Mention 26411 26414	him
T1653	Mention 26415 26416	i
T1654	Mention 26424 26427	you
T1655	Mention 26437 26438	i
T1656	Mention 26452 26458	myself
T1657	Mention 26471 26484	little prince
T1658	Mention 26508 26509	i
T1659	Mention 26525 26537	long journey
T1660	Mention 26542 26543	i
T1661	Mention 26571 26575	king
T1662	Mention 26581 26582	i
T1663	Mention 26589 26592	you
T1664	Mention 26601 26602	i
T1665	Mention 26636 26641	years
T1666	Mention 26642 26647	yawns
T1667	Mention 26651 26653	me
T1668	Mention 26658 26665	objects
T1669	Mention 26669 26678	curiosity
T1670	Mention 26699 26701	it
T1671	Mention 26708 26713	order
T1672	Mention 26729 26731	me
T1673	Mention 26732 26733	i
T1674	Mention 26760 26773	little prince
T1675	Mention 26803 26807	king
T1676	Mention 26813 26814	i
T1677	Mention 26815 26816	i
T1678	Mention 26823 26826	you
T1679	Mention 26862 26864	he
T1680	Mention 26906 26910	king
T1681	Mention 26939 26942	his
T1682	Mention 26943 26952	authority
T1683	Mention 26966 26968	he
T1684	Mention 26986 26998	disobedience
T1685	Mention 26999 27001	he
T1686	Mention 27018 27025	monarch
T1687	Mention 27038 27040	he
T1688	Mention 27053 27058	heart
T1689	Mention 27059 27061	he
T1690	Mention 27078 27084	orders
T1691	Mention 27088 27089	i
T1692	Mention 27100 27107	general
T1693	Mention 27108 27110	he
T1694	Mention 27130 27131	i
T1695	Mention 27142 27149	general
T1696	Mention 27160 27167	himself
T1697	Mention 27175 27182	seabird
T1698	Mention 27194 27201	general
T1699	Mention 27215 27217	me
T1700	Mention 27238 27245	general
T1701	Mention 27248 27253	fault
T1702	Mention 27266 27268	my
T1703	Mention 27269 27274	fault
T1704	Mention 27279 27280	i
T1705	Mention 27294 27307	little prince
T1706	Mention 27325 27326	i
T1707	Mention 27333 27336	you
T1708	Mention 27361 27365	king
T1709	Mention 27397 27401	fold
T1710	Mention 27405 27408	his
T1711	Mention 27416 27422	mantle
T1712	Mention 27431 27444	little prince
T1713	Mention 27464 27470	planet
T1714	Mention 27501 27505	king
T1715	Mention 27518 27522	sire
T1716	Mention 27523 27525	he
T1717	Mention 27534 27537	him
T1718	Mention 27545 27547	my
T1719	Mention 27555 27558	you
T1720	Mention 27561 27569	question
T1721	Mention 27570 27571	i
T1722	Mention 27578 27581	you
T1723	Mention 27589 27591	me
T1724	Mention 27594 27602	question
T1725	Mention 27623 27627	king
T1726	Mention 27628 27632	sire
T1727	Mention 27646 27649	you
T1728	Mention 27660 27670	everything
T1729	Mention 27680 27684	king
T1730	Mention 27704 27714	simplicity
T1731	Mention 27720 27730	everything
T1732	Mention 27735 27739	king
T1733	Mention 27754 27761	gesture
T1734	Mention 27779 27785	planet
T1735	Mention 27812 27817	stars
T1736	Mention 27775 27817	his planet the other planets and the stars
T1737	Mention 27827 27831	that
T1738	Mention 27842 27855	little prince
T1739	Mention 27865 27869	that
T1740	Mention 27874 27878	king
T1741	Mention 27892 27895	his
T1742	Mention 27896 27900	rule
T1743	Mention 27923 27925	it
T1744	Mention 27953 27958	stars
T1745	Mention 27964 27967	you
T1746	Mention 27982 27986	king
T1747	Mention 27992 27996	they
T1748	Mention 28012 28013	i
T1749	Mention 28030 28045	insubordination
T1750	Mention 28051 28056	power
T1751	Mention 28068 28081	little prince
T1752	Mention 28087 28093	wonder
T1753	Mention 28097 28099	he
T1754	Mention 28109 28111	it
T1755	Mention 28112 28119	himself
T1756	Mention 28120 28122	he
T1757	Mention 28157 28167	forty four
T1758	Mention 28172 28183	seventy two
T1759	Mention 28192 28201	a hundred
T1760	Mention 28210 28221	two hundred
T1761	Mention 28222 28229	sunsets
T1762	Mention 28233 28245	the same day
T1763	Mention 28242 28245	day
T1764	Mention 28274 28277	his
T1765	Mention 28278 28283	chair
T1766	Mention 28291 28293	he
T1767	Mention 28312 28314	he
T1768	Mention 28326 28329	his
T1769	Mention 28346 28352	planet
T1770	Mention 28353 28355	he
T1771	Mention 28367 28370	his
T1772	Mention 28371 28378	courage
T1773	Mention 28390 28394	king
T1774	Mention 28404 28405	i
T1775	Mention 28426 28432	sunset
T1776	Mention 28436 28440	that
T1777	Mention 28445 28447	me
T1778	Mention 28458 28461	sun
T1779	Mention 28448 28468	order the sun to set
T1780	Mention 28472 28473	i
T1781	Mention 28484 28491	general
T1782	Mention 28508 28514	flower
T1783	Mention 28533 28542	butterfly
T1784	Mention 28564 28569	drama
T1785	Mention 28583 28590	himself
T1786	Mention 28598 28606	sea bird
T1787	Mention 28618 28625	general
T1788	Mention 28648 28653	order
T1789	Mention 28669 28672	one
T1790	Mention 28676 28678	us
T1791	Mention 28701 28704	you
T1792	Mention 28714 28727	little prince
T1793	Mention 28743 28746	one
T1794	Mention 28759 28770	each person
T1795	Mention 28782 28786	they
T1796	Mention 28800 28804	king
T1797	Mention 28813 28822	authority
T1798	Mention 28845 28851	reason
T1799	Mention 28855 28858	you
T1800	Mention 28867 28871	your
T1801	Mention 28872 28878	people
T1802	Mention 28895 28905	themselves
T1803	Mention 28915 28918	sea
T1804	Mention 28919 28923	they
T1805	Mention 28941 28951	revolution
T1806	Mention 28952 28953	i
T1807	Mention 28963 28968	right
T1808	Mention 28979 28988	obedience
T1809	Mention 28997 28999	my
T1810	Mention 29000 29006	orders
T1811	Mention 29027 29029	my
T1812	Mention 29030 29036	sunset
T1813	Mention 29041 29054	little prince
T1814	Mention 29064 29067	him
T1815	Mention 29087 29095	question
T1816	Mention 29101 29103	he
T1817	Mention 29114 29116	it
T1818	Mention 29117 29120	you
T1819	Mention 29132 29136	your
T1820	Mention 29137 29143	sunset
T1821	Mention 29144 29145	i
T1822	Mention 29160 29162	it
T1823	Mention 29167 29168	i
T1824	Mention 29193 29195	my
T1825	Mention 29196 29217	science of government
T1826	Mention 29224 29234	conditions
T1827	Mention 29260 29264	that
T1828	Mention 29281 29294	little prince
T1829	Mention 29315 29319	king
T1830	Mention 29342 29349	almanac
T1831	Mention 29358 29362	that
T1832	Mention 29383 29387	that
T1833	Mention 29401 29408	evening
T1834	Mention 29415 29438	twenty minutes to eight
T1835	Mention 29443 29446	you
T1836	Mention 29465 29466	i
T1837	Mention 29481 29494	little prince
T1838	Mention 29502 29504	he
T1839	Mention 29520 29523	his
T1840	Mention 29529 29535	sunset
T1841	Mention 29545 29547	he
T1842	Mention 29583 29584	i
T1843	Mention 29590 29597	nothing
T1844	Mention 29614 29616	he
T1845	Mention 29629 29633	king
T1846	Mention 29634 29635	i
T1847	Mention 29668 29672	king
T1848	Mention 29704 29711	subject
T1849	Mention 29722 29723	i
T1850	Mention 29734 29737	you
T1851	Mention 29740 29748	minister
T1852	Mention 29749 29757	minister
T1853	Mention 29766 29774	minister
T1854	Mention 29781 29788	justice
T1855	Mention 29802 29808	nobody
T1856	Mention 29793 29813	there is nobody here
T1857	Mention 29823 29825	we
T1858	Mention 29838 29842	that
T1859	Mention 29847 29851	king
T1860	Mention 29860 29863	him
T1861	Mention 29864 29865	i
T1862	Mention 29895 29899	tour
T1863	Mention 29903 29905	my
T1864	Mention 29906 29913	kingdom
T1865	Mention 29914 29915	i
T1866	Mention 29928 29929	i
T1867	Mention 29938 29943	space
T1868	Mention 29950 29958	carriage
T1869	Mention 29972 29974	me
T1870	Mention 29990 29991	i
T1871	Mention 30021 30034	little prince
T1872	Mention 30058 30061	one
T1873	Mention 30067 30073	glance
T1874	Mention 30077 30091	the other side
T1875	Mention 30099 30105	planet
T1876	Mention 30119 30122	one
T1877	Mention 30116 30122	no one
T1878	Mention 30123 30128	there
T1879	Mention 30141 30144	you
T1880	Mention 30157 30165	yourself
T1881	Mention 30151 30165	judge yourself
T1882	Mention 30170 30174	king
T1883	Mention 30184 30188	that
T1884	Mention 30211 30216	thing
T1885	Mention 30259 30266	oneself
T1886	Mention 30281 30293	someone else
T1887	Mention 30297 30300	you
T1888	Mention 30320 30328	yourself
T1889	Mention 30342 30345	you
T1890	Mention 30374 30387	little prince
T1891	Mention 30392 30393	i
T1892	Mention 30404 30410	myself
T1893	Mention 30411 30419	anywhere
T1894	Mention 30420 30421	i
T1895	Mention 30442 30446	here
T1896	Mention 30464 30468	king
T1897	Mention 30469 30470	i
T1898	Mention 30494 30503	somewhere
T1899	Mention 30510 30516	planet
T1900	Mention 30517 30522	there
T1901	Mention 30533 30536	rat
T1902	Mention 30537 30538	i
T1903	Mention 30544 30547	him
T1904	Mention 30551 30556	night
T1905	Mention 30557 30560	you
T1906	Mention 30580 30583	rat
T1907	Mention 30602 30605	you
T1908	Mention 30619 30622	him
T1909	Mention 30626 30631	death
T1910	Mention 30637 30640	his
T1911	Mention 30641 30645	life
T1912	Mention 30661 30665	your
T1913	Mention 30666 30673	justice
T1914	Mention 30678 30681	you
T1915	Mention 30694 30697	him
T1916	Mention 30706 30714	occasion
T1917	Mention 30727 30730	him
T1918	Mention 30745 30748	one
T1919	Mention 30752 30755	him
T1920	Mention 30756 30757	i
T1921	Mention 30770 30783	little prince
T1922	Mention 30817 30822	death
T1923	Mention 30831 30832	i
T1924	Mention 30839 30840	i
T1925	Mention 30852 30854	my
T1926	Mention 30855 30858	way
T1927	Mention 30871 30875	king
T1928	Mention 30884 30897	little prince
T1929	Mention 30913 30920	himself
T1930	Mention 30937 30941	wish
T1931	Mention 30960 30967	monarch
T1932	Mention 30971 30983	your majesty
T1933	Mention 31013 31015	he
T1934	Mention 31039 31041	me
T1935	Mention 31055 31060	order
T1936	Mention 31061 31063	he
T1937	Mention 31100 31102	me
T1938	Mention 31121 31127	minute
T1939	Mention 31140 31142	me
T1940	Mention 31148 31158	conditions
T1941	Mention 31181 31185	king
T1942	Mention 31194 31200	answer
T1943	Mention 31205 31218	little prince
T1944	Mention 31250 31254	sigh
T1945	Mention 31260 31263	his
T1946	Mention 31270 31271	i
T1947	Mention 31277 31280	you
T1948	Mention 31281 31283	my
T1949	Mention 31284 31294	ambassador
T1950	Mention 31299 31303	king
T1951	Mention 31323 31325	he
T1952	Mention 31351 31360	authority
T1953	Mention 31365 31373	grownups
T1954	Mention 31395 31408	little prince
T1955	Mention 31417 31424	himself
T1956	Mention 31428 31430	he
T1957	Mention 31444 31447	his
T1958	Mention 31448 31455	journey
T1959	Mention 31456 31473	the second planet
T1960	Mention 31493 31506	conceited man
T1961	Mention 31523 31528	visit
T1962	Mention 31537 31544	admirer
T1963	Mention 31559 31572	conceited man
T1964	Mention 31587 31593	moment
T1965	Mention 31594 31596	he
T1966	Mention 31609 31622	little prince
T1967	Mention 31634 31647	conceited men
T1968	Mention 31652 31661	other men
T1969	Mention 31666 31674	admirers
T1970	Mention 31697 31710	little prince
T1971	Mention 31711 31714	you
T1972	Mention 31728 31731	hat
T1973	Mention 31732 31734	it
T1974	Mention 31742 31750	saluting
T1975	Mention 31755 31768	conceited man
T1976	Mention 31777 31779	it
T1977	Mention 31795 31801	salute
T1978	Mention 31807 31813	people
T1979	Mention 31822 31824	me
T1980	Mention 31839 31845	nobody
T1981	Mention 31866 31869	way
T1982	Mention 31889 31902	little prince
T1983	Mention 31931 31935	your
T1984	Mention 31936 31941	hands
T1985	Mention 31968 31981	conceited man
T1986	Mention 31994 32007	little prince
T1987	Mention 32016 32019	his
T1988	Mention 32020 32025	hands
T1989	Mention 32052 32065	conceited man
T1990	Mention 32073 32076	his
T1991	Mention 32077 32080	hat
T1992	Mention 32093 32099	salute
T1993	Mention 32048 32099	the conceited man raised his hat in a modest salute
T1994	Mention 32100 32104	this
T1995	Mention 32126 32131	visit
T1996	Mention 32139 32143	king
T1997	Mention 32148 32161	little prince
T1998	Mention 32170 32177	himself
T1999	Mention 32182 32184	he
T2000	Mention 32205 32208	his
T2001	Mention 32209 32214	hands
T2002	Mention 32241 32254	conceited man
T2003	Mention 32268 32271	his
T2004	Mention 32272 32275	hat
T2005	Mention 32281 32287	salute
T2006	Mention 32294 32298	five
T2007	Mention 32294 32306	five minutes
T2008	Mention 32315 32323	exercise
T2009	Mention 32328 32341	little prince
T2010	Mention 32360 32368	monotony
T2011	Mention 32376 32380	game
T2012	Mention 32397 32398	i
T2013	Mention 32402 32404	he
T2014	Mention 32423 32426	hat
T2015	Mention 32445 32458	conceited man
T2016	Mention 32472 32475	him
T2017	Mention 32476 32492	conceited people
T2018	Mention 32517 32523	praise
T2019	Mention 32527 32530	you
T2020	Mention 32545 32547	me
T2021	Mention 32554 32556	he
T2022	Mention 32567 32580	little prince
T2023	Mention 32591 32595	that
T2024	Mention 32601 32610	to admire
T2025	Mention 32611 32620	to admire
T2026	Mention 32645 32646	i
T2027	Mention 32650 32667	the most handsome
T2028	Mention 32668 32684	the best dressed
T2029	Mention 32685 32696	the richest
T2030	Mention 32701 32725	the most intelligent man
T2031	Mention 32733 32739	planet
T2032	Mention 32744 32747	you
T2033	Mention 32761 32764	man
T2034	Mention 32772 32778	planet
T2035	Mention 32782 32784	it
T2036	Mention 32789 32791	me
T2037	Mention 32799 32801	me
T2038	Mention 32792 32801	admire me
T2039	Mention 32816 32817	i
T2040	Mention 32825 32828	you
T2041	Mention 32838 32851	little prince
T2042	Mention 32862 32865	his
T2043	Mention 32866 32875	shoulders
T2044	Mention 32897 32901	that
T2045	Mention 32911 32914	you
T2046	Mention 32931 32944	little prince
T2047	Mention 32959 32967	grownups
T2048	Mention 32991 32993	he
T2049	Mention 33002 33009	himself
T2050	Mention 33013 33015	he
T2051	Mention 33026 33029	his
T2052	Mention 33030 33037	journey
T2053	Mention 33038 33053	the next planet
T2054	Mention 33079 33086	drinker
T2055	Mention 33087 33091	this
T2056	Mention 33109 33114	visit
T2057	Mention 33119 33121	it
T2058	Mention 33134 33147	little prince
T2059	Mention 33160 33167	sadness
T2060	Mention 33177 33180	you
T2061	Mention 33193 33195	he
T2062	Mention 33208 33215	drinker
T2063	Mention 33220 33222	he
T2064	Mention 33240 33247	silence
T2065	Mention 33272 33285	empty bottles
T2066	Mention 33302 33314	full bottles
T2067	Mention 33315 33316	i
T2068	Mention 33341 33348	drinker
T2069	Mention 33366 33369	you
T2070	Mention 33383 33396	little prince
T2071	Mention 33403 33406	him
T2072	Mention 33429 33436	drinker
T2073	Mention 33462 33475	little prince
T2074	Mention 33503 33506	him
T2075	Mention 33522 33523	i
T2076	Mention 33549 33556	drinker
T2077	Mention 33566 33569	his
T2078	Mention 33570 33574	head
T2079	Mention 33604 33617	little prince
T2080	Mention 33637 33640	him
T2081	Mention 33652 33660	drinking
T2082	Mention 33675 33682	drinker
T2083	Mention 33697 33704	himself
T2084	Mention 33717 33724	silence
T2085	Mention 33733 33746	little prince
T2086	Mention 33769 33777	grownups
T2087	Mention 33806 33808	he
T2088	Mention 33817 33824	himself
T2089	Mention 33828 33830	he
T2090	Mention 33844 33847	his
T2091	Mention 33848 33855	journey
T2092	Mention 33856 33873	the fourth planet
T2093	Mention 33888 33899	businessman
T2094	Mention 33905 33908	man
T2095	Mention 33926 33928	he
T2096	Mention 33948 33951	his
T2097	Mention 33952 33956	head
T2098	Mention 33966 33979	little prince
T2099	Mention 34005 34018	little prince
T2100	Mention 34027 34030	him
T2101	Mention 34031 34035	your
T2102	Mention 34036 34045	cigarette
T2103	Mention 34059 34064	three
T2104	Mention 34069 34072	two
T2105	Mention 34078 34082	five
T2106	Mention 34083 34087	five
T2107	Mention 34092 34097	seven
T2108	Mention 34103 34109	twelve
T2109	Mention 34110 34116	twelve
T2110	Mention 34121 34126	three
T2111	Mention 34132 34139	fifteen
T2112	Mention 34153 34160	fifteen
T2113	Mention 34165 34170	seven
T2114	Mention 34176 34186	twenty two
T2115	Mention 34187 34197	twenty two
T2116	Mention 34202 34205	six
T2117	Mention 34211 34223	twenty eight
T2118	Mention 34227 34231	time
T2119	Mention 34241 34243	it
T2120	Mention 34250 34260	twenty six
T2121	Mention 34265 34269	five
T2122	Mention 34275 34285	thirty one
T2123	Mention 34059 34285	three and two make five five and seven make twelve twelve and three make fifteen good morning fifteen and seven make twenty two twenty two and six make twenty eight no time to light it again twenty six and five make thirty one
T2124	Mention 34301 34305	that
T2125	Mention 34312 34401	five hundred and one million six hundred twenty two thousand seven hundred and thirty one
T2126	Mention 34402 34422	five hundred million
T2127	Mention 34436 34439	you
T2128	Mention 34452 34480	five hundred and one million
T2129	Mention 34481 34482	i
T2130	Mention 34502 34503	i
T2131	Mention 34517 34521	work
T2132	Mention 34522 34523	i
T2133	Mention 34529 34547	man of consequence
T2134	Mention 34536 34547	consequence
T2135	Mention 34548 34549	i
T2136	Mention 34563 34569	myself
T2137	Mention 34575 34585	balderdash
T2138	Mention 34586 34589	two
T2139	Mention 34594 34598	five
T2140	Mention 34604 34609	seven
T2141	Mention 34610 34638	five hundred and one million
T2142	Mention 34657 34670	little prince
T2143	Mention 34688 34691	his
T2144	Mention 34692 34696	life
T2145	Mention 34709 34717	question
T2146	Mention 34723 34725	he
T2147	Mention 34736 34738	it
T2148	Mention 34743 34754	businessman
T2149	Mention 34762 34765	his
T2150	Mention 34766 34770	head
T2151	Mention 34782 34798	fifty four years
T2152	Mention 34804 34805	i
T2153	Mention 34825 34831	planet
T2154	Mention 34832 34833	i
T2155	Mention 34859 34864	three
T2156	Mention 34865 34870	times
T2157	Mention 34875 34885	first time
T2158	Mention 34890 34906	twenty two years
T2159	Mention 34919 34931	scatterbrain
T2160	Mention 34946 34961	god knows where
T2161	Mention 34962 34964	he
T2162	Mention 34988 34993	noise
T2163	Mention 34998 34999	i
T2164	Mention 35005 35009	four
T2165	Mention 35010 35018	mistakes
T2166	Mention 35024 35027	sum
T2167	Mention 35032 35043	second time
T2168	Mention 35048 35060	eleven years
T2169	Mention 35071 35077	attack
T2170	Mention 35081 35091	rheumatism
T2171	Mention 35092 35093	i
T2172	Mention 35112 35120	exercise
T2173	Mention 35121 35122	i
T2174	Mention 35135 35139	time
T2175	Mention 35156 35157	i
T2176	Mention 35163 35181	man of consequence
T2177	Mention 35170 35181	consequence
T2178	Mention 35186 35196	third time
T2179	Mention 35202 35206	this
T2180	Mention 35210 35212	it
T2181	Mention 35213 35214	i
T2182	Mention 35231 35259	five hundred and one million
T2183	Mention 35260 35268	millions
T2184	Mention 35281 35292	businessman
T2185	Mention 35320 35324	hope
T2186	Mention 35342 35347	peace
T2187	Mention 35348 35356	millions
T2188	Mention 35366 35380	little objects
T2189	Mention 35386 35389	you
T2190	Mention 35411 35414	sky
T2191	Mention 35415 35420	flies
T2192	Mention 35431 35444	little things
T2193	Mention 35456 35460	bees
T2194	Mention 35471 35491	little golden things
T2195	Mention 35502 35510	lazy men
T2196	Mention 35527 35529	me
T2197	Mention 35530 35531	i
T2198	Mention 35537 35555	man of consequence
T2199	Mention 35544 35555	consequence
T2200	Mention 35556 35557	i
T2201	Mention 35566 35570	time
T2202	Mention 35590 35595	stars
T2203	Mention 35600 35604	that
T2204	Mention 35608 35610	it
T2205	Mention 35615 35620	stars
T2206	Mention 35633 35636	you
T2207	Mention 35645 35665	five hundred million
T2208	Mention 35666 35671	stars
T2209	Mention 35672 35757	five hundred and one million six hundred twenty two thousand seven hundred thirty one
T2210	Mention 35758 35759	i
T2211	Mention 35765 35783	man of consequence
T2212	Mention 35772 35783	consequence
T2213	Mention 35784 35785	i
T2214	Mention 35809 35812	you
T2215	Mention 35827 35832	stars
T2216	Mention 35841 35842	i
T2217	Mention 35851 35855	them
T2218	Mention 35860 35867	nothing
T2219	Mention 35868 35869	i
T2220	Mention 35874 35878	them
T2221	Mention 35879 35882	you
T2222	Mention 35891 35896	stars
T2223	Mention 35905 35906	i
T2224	Mention 35927 35931	king
T2225	Mention 35936 35941	kings
T2226	Mention 35953 35957	they
T2227	Mention 36014 36019	stars
T2228	Mention 36003 36019	owning the stars
T2229	Mention 36025 36028	you
T2230	Mention 36029 36031	it
T2231	Mention 36048 36050	me
T2232	Mention 36085 36088	you
T2233	Mention 36101 36106	stars
T2234	Mention 36110 36117	someone
T2235	Mention 36143 36146	man
T2236	Mention 36151 36164	little prince
T2237	Mention 36173 36180	himself
T2238	Mention 36200 36202	my
T2239	Mention 36208 36215	drinker
T2240	Mention 36220 36222	he
T2241	Mention 36238 36247	questions
T2242	Mention 36256 36259	you
T2243	Mention 36268 36273	stars
T2244	Mention 36283 36287	them
T2245	Mention 36292 36303	businessman
T2246	Mention 36322 36323	i
T2247	Mention 36336 36342	nobody
T2248	Mention 36353 36357	they
T2249	Mention 36368 36370	me
T2250	Mention 36353 36370	they belong to me
T2251	Mention 36379 36380	i
T2252	Mention 36392 36394	it
T2253	Mention 36353 36400	they belong to me because i thought of it first
T2254	Mention 36404 36408	that
T2255	Mention 36446 36449	you
T2256	Mention 36457 36464	diamond
T2257	Mention 36481 36487	nobody
T2258	Mention 36488 36490	it
T2259	Mention 36494 36499	yours
T2260	Mention 36505 36508	you
T2261	Mention 36521 36527	island
T2262	Mention 36544 36550	nobody
T2263	Mention 36551 36553	it
T2264	Mention 36557 36562	yours
T2265	Mention 36568 36571	you
T2266	Mention 36579 36583	idea
T2267	Mention 36590 36593	you
T2268	Mention 36605 36611	patent
T2269	Mention 36612 36614	it
T2270	Mention 36618 36623	yours
T2271	Mention 36628 36629	i
T2272	Mention 36638 36643	stars
T2273	Mention 36652 36658	no one
T2274	Mention 36655 36658	one
T2275	Mention 36666 36668	me
T2276	Mention 36692 36696	them
T2277	Mention 36701 36705	that
T2278	Mention 36723 36736	little prince
T2279	Mention 36749 36752	you
T2280	Mention 36761 36765	them
T2281	Mention 36766 36767	i
T2282	Mention 36779 36783	them
T2283	Mention 36784 36785	i
T2284	Mention 36792 36796	them
T2285	Mention 36809 36813	them
T2286	Mention 36823 36834	businessman
